"Date","Time","Open","High","Low","Close"
03/24/2003,10:31,869.5000,869.5000,869.5000,869.5000
03/24/2003,10:32,869.5000,869.5000,869.5000,869.5000
03/24/2003,10:33,869.5000,869.5000,869.5000,869.5000
03/24/2003,10:34,869.0000,869.0000,869.0000,869.0000
03/24/2003,10:35,869.0000,869.0000,869.0000,869.0000
03/24/2003,10:36,869.0000,869.0000,869.0000,869.0000
03/24/2003,10:37,869.0000,869.0000,869.0000,869.0000
03/24/2003,10:38,869.0000,869.0000,869.0000,869.0000
03/24/2003,10:39,867.0000,867.0000,867.0000,867.0000
03/24/2003,10:40,866.7500,866.7500,866.7500,866.7500
03/24/2003,10:41,866.7500,866.7500,866.7500,866.7500
03/24/2003,10:42,866.7500,866.7500,866.7500,866.7500
03/24/2003,10:43,866.7500,866.7500,866.7500,866.7500
03/24/2003,10:44,865.5000,865.5000,865.5000,865.5000
03/24/2003,10:45,865.5000,865.5000,865.5000,865.5000
03/24/2003,10:46,865.2500,865.2500,865.2500,865.2500
03/24/2003,10:47,865.2500,865.2500,865.2500,865.2500
03/24/2003,10:48,865.2500,865.2500,865.2500,865.2500
03/24/2003,10:49,865.2500,865.2500,865.2500,865.2500
03/24/2003,10:50,865.2500,865.2500,865.2500,865.2500
03/24/2003,10:51,865.2500,865.2500,865.2500,865.2500
03/24/2003,10:52,865.2500,865.2500,865.2500,865.2500
03/24/2003,10:53,865.2500,865.2500,865.2500,865.2500
03/24/2003,10:54,865.2500,865.2500,865.2500,865.2500
03/24/2003,10:55,865.2500,865.2500,865.2500,865.2500
03/24/2003,10:56,865.2500,865.2500,865.2500,865.2500
03/24/2003,10:57,865.2500,865.2500,865.2500,865.2500
03/24/2003,10:58,865.2500,865.2500,865.2500,865.2500
03/24/2003,10:59,865.2500,865.2500,865.2500,865.2500
03/24/2003,11:00,865.2500,865.2500,865.2500,865.2500
03/24/2003,11:01,865.2500,865.2500,865.2500,865.2500
03/24/2003,11:02,865.2500,865.2500,865.2500,865.2500
03/24/2003,11:03,865.2500,865.2500,865.2500,865.2500
03/24/2003,11:04,865.2500,865.2500,865.2500,865.2500
03/24/2003,11:05,865.2500,865.2500,865.2500,865.2500
03/24/2003,11:06,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:07,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:08,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:09,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:10,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:11,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:12,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:13,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:14,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:15,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:16,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:17,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:18,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:19,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:20,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:21,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:22,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:23,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:24,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:25,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:26,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:27,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:28,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:29,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:30,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:31,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:32,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:33,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:34,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:35,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:36,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:37,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:38,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:39,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:40,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:41,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:42,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:43,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:44,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:45,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:46,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:47,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:48,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:49,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:50,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:51,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:52,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:53,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:54,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:55,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:56,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:57,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:58,866.5000,866.5000,866.5000,866.5000
03/24/2003,11:59,866.5000,866.5000,866.5000,866.5000
03/24/2003,12:00,866.5000,866.5000,866.5000,866.5000
03/24/2003,12:01,864.0000,864.0000,864.0000,864.0000
03/24/2003,12:02,864.0000,864.0000,864.0000,864.0000
03/24/2003,12:03,864.0000,864.0000,864.0000,864.0000
03/24/2003,12:04,864.0000,864.0000,864.0000,864.0000
03/24/2003,12:05,864.0000,864.0000,864.0000,864.0000
03/24/2003,12:06,864.0000,864.0000,864.0000,864.0000
03/24/2003,12:07,864.0000,864.0000,864.0000,864.0000
03/24/2003,12:08,864.7500,864.7500,864.7500,864.7500
03/24/2003,12:09,864.7500,864.7500,864.7500,864.7500
03/24/2003,12:10,864.7500,864.7500,864.7500,864.7500
03/24/2003,12:11,864.7500,864.7500,864.7500,864.7500
03/24/2003,12:12,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:13,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:14,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:15,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:16,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:17,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:18,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:19,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:20,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:21,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:22,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:23,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:24,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:25,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:26,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:27,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:28,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:29,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:30,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:31,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:32,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:33,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:34,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:35,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:36,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:37,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:38,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:39,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:40,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:41,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:42,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:43,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:44,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:45,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:46,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:47,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:48,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:49,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:50,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:51,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:52,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:53,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:54,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:55,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:56,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:57,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:58,864.5000,864.5000,864.5000,864.5000
03/24/2003,12:59,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:00,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:01,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:02,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:03,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:04,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:05,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:06,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:07,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:08,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:09,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:10,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:11,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:12,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:13,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:14,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:15,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:16,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:17,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:18,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:19,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:20,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:21,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:22,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:23,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:24,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:25,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:26,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:27,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:28,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:29,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:30,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:31,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:32,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:33,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:34,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:35,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:36,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:37,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:38,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:39,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:40,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:41,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:42,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:43,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:44,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:45,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:46,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:47,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:48,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:49,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:50,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:51,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:52,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:53,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:54,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:55,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:56,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:57,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:58,864.5000,864.5000,864.5000,864.5000
03/24/2003,13:59,864.5000,864.5000,864.5000,864.5000
03/24/2003,14:00,864.5000,864.5000,864.5000,864.5000
03/24/2003,14:01,864.5000,864.5000,864.5000,864.5000
03/24/2003,14:02,864.5000,864.5000,864.5000,864.5000
03/24/2003,14:03,864.5000,864.5000,864.5000,864.5000
03/24/2003,14:04,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:05,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:06,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:07,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:08,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:09,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:10,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:11,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:12,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:13,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:14,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:15,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:16,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:17,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:18,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:19,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:20,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:21,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:22,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:23,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:24,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:25,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:26,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:27,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:28,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:29,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:30,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:31,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:32,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:33,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:34,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:35,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:36,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:37,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:38,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:39,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:40,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:41,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:42,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:43,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:44,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:45,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:46,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:47,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:48,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:49,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:50,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:51,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:52,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:53,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:54,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:55,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:56,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:57,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:58,863.5000,863.5000,863.5000,863.5000
03/24/2003,14:59,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:00,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:01,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:02,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:03,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:04,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:05,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:06,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:07,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:08,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:09,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:10,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:11,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:12,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:13,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:14,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:15,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:16,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:17,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:18,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:19,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:20,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:21,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:22,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:23,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:24,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:25,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:26,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:27,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:28,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:29,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:30,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:31,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:32,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:33,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:34,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:35,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:36,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:37,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:38,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:39,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:40,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:41,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:42,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:43,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:44,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:45,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:46,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:47,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:48,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:49,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:50,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:51,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:52,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:53,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:54,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:55,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:56,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:57,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:58,863.5000,863.5000,863.5000,863.5000
03/24/2003,15:59,863.5000,863.5000,863.5000,863.5000
03/24/2003,16:00,863.5000,863.5000,863.5000,863.5000
03/24/2003,16:01,862.0000,862.0000,862.0000,862.0000
03/24/2003,16:02,862.0000,862.0000,862.0000,862.0000
03/24/2003,16:03,862.0000,862.0000,862.0000,862.0000
03/24/2003,16:04,862.0000,862.0000,862.0000,862.0000
03/24/2003,16:05,862.0000,862.0000,862.0000,862.0000
03/24/2003,16:06,862.0000,862.0000,862.0000,862.0000
03/24/2003,16:07,862.0000,862.0000,862.0000,862.0000
03/24/2003,16:08,862.0000,862.0000,862.0000,862.0000
03/24/2003,16:09,862.0000,862.0000,862.0000,862.0000
03/24/2003,16:10,862.0000,862.0000,862.0000,862.0000
03/24/2003,16:11,862.0000,862.0000,862.0000,862.0000
03/24/2003,16:12,862.0000,862.0000,862.0000,862.0000
03/24/2003,16:13,862.0000,862.0000,862.0000,862.0000
03/24/2003,16:14,862.0000,862.0000,862.0000,862.0000
03/24/2003,16:15,862.0000,862.0000,862.0000,862.0000
03/25/2003,09:31,862.5000,862.5000,862.5000,862.5000
03/25/2003,09:32,862.5000,862.5000,862.5000,862.5000
03/25/2003,09:33,862.5000,862.5000,862.5000,862.5000
03/25/2003,09:34,862.5000,862.5000,862.5000,862.5000
03/25/2003,09:35,862.5000,862.5000,862.5000,862.5000
03/25/2003,09:36,862.5000,862.5000,862.5000,862.5000
03/25/2003,09:37,862.5000,862.5000,862.5000,862.5000
03/25/2003,09:38,862.5000,862.5000,862.5000,862.5000
03/25/2003,09:39,862.5000,862.5000,862.5000,862.5000
03/25/2003,09:40,862.5000,862.5000,862.5000,862.5000
03/25/2003,09:41,862.5000,862.5000,862.5000,862.5000
03/25/2003,09:42,862.5000,862.5000,862.5000,862.5000
03/25/2003,09:43,862.5000,862.5000,862.5000,862.5000
03/25/2003,09:44,862.5000,862.5000,862.5000,862.5000
03/25/2003,09:45,862.5000,862.5000,862.5000,862.5000
03/25/2003,09:46,862.5000,862.5000,862.5000,862.5000
03/25/2003,09:47,862.5000,862.5000,862.5000,862.5000
03/25/2003,09:48,862.5000,862.5000,862.5000,862.5000
03/25/2003,09:49,862.5000,862.5000,862.5000,862.5000
03/25/2003,09:50,862.5000,862.5000,862.5000,862.5000
03/25/2003,09:51,862.5000,862.5000,862.5000,862.5000
03/25/2003,09:52,862.5000,862.5000,862.5000,862.5000
03/25/2003,09:53,862.5000,862.5000,862.5000,862.5000
03/25/2003,09:54,862.5000,862.5000,862.5000,862.5000
03/25/2003,09:55,862.5000,862.5000,862.5000,862.5000
03/25/2003,09:56,862.5000,862.5000,862.5000,862.5000
03/25/2003,09:57,862.5000,862.5000,862.5000,862.5000
03/25/2003,09:58,862.5000,862.5000,862.5000,862.5000
03/25/2003,09:59,862.5000,862.5000,862.5000,862.5000
03/25/2003,10:00,862.5000,862.5000,862.5000,862.5000
03/25/2003,10:01,862.5000,862.5000,862.5000,862.5000
03/25/2003,10:02,862.5000,862.5000,862.5000,862.5000
03/25/2003,10:03,862.7500,862.7500,862.7500,862.7500
03/25/2003,10:04,862.7500,862.7500,862.7500,862.7500
03/25/2003,10:05,862.7500,862.7500,862.7500,862.7500
03/25/2003,10:06,862.7500,862.7500,862.7500,862.7500
03/25/2003,10:07,862.7500,862.7500,862.7500,862.7500
03/25/2003,10:08,862.7500,862.7500,862.7500,862.7500
03/25/2003,10:09,862.7500,862.7500,862.7500,862.7500
03/25/2003,10:10,862.7500,862.7500,862.7500,862.7500
03/25/2003,10:11,862.7500,862.7500,862.7500,862.7500
03/25/2003,10:12,862.7500,862.7500,862.7500,862.7500
03/25/2003,10:13,862.7500,862.7500,862.7500,862.7500
03/25/2003,10:14,862.7500,862.7500,862.7500,862.7500
03/25/2003,10:15,862.7500,862.7500,862.7500,862.7500
